PRIVATE SALE,Unnamed: 18,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,,2023,Y,23FTKOCT,2023-10-24,1,2,433,433,No Horse,No Horse,,,2022-03-07,2022,1,DKB,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,EURO K SHOTGUN,EURO K SHOTGUN,EUROEARS,EUROEARS,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT LXXXIII,,,,NOT SOLD,,,,105000,,,,,T,0.0,,EURO K SHOTGUN,NOT THIS TIME,EUROEARS,
,,2023,Y,23FTKOCT,2023-10-24,1,2,434,434,No Horse,No Horse,,,2022-01-15,2022,1,B,C,,Y,,,NY,UPSTART,UPSTART,EVANGELINE'S HOPE,EVANGELINE'S HOPE,CITY ZIP,CITY ZIP,,,,0,,,1901-01-01,LEDGELANDS LLC AGENT FOR TWIN OAKS BLOODSTOCK LLC,,,,NOT SOLD,,,,22000,,,,,T,0.0,,EVANGELINE'S HOPE,UPSTART,CITY ZIP,
,,2023,Y,23FTKOCT,2023-10-24,1,2,435,435,No Horse,No Horse,,,2022-04-07,2022,1,B,F,,Y,,,IN,THOUSAND WORDS,THOUSAND WORDS,EVENING GARDEN,EVENING GARDEN,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT I,,,,NOT SOLD,,,,7000,,,,,T,0.0,,EVENING GARDEN,THOUSAND WORDS,UNBRIDLED'S SONG,
,,2023,Y,23FTKOCT,2023-10-24,1,2,436,436,No Horse,No Horse,,,2022-03-06,2022,1,CH,F,,Y,,,KY,GAME WINNER,GAME WINNER,EVEN SONG,EVEN SONG,STREET CRY (IRE),STREET CRY (IRE),,,,0,,,1901-01-01,MULHOLLAND SPRINGS AGENT II,,,,OUT,,,,0,,,,,T,0.0,,EVEN SONG,GAME WINNER,STREET CRY (IRE),
,,2023,Y,23FTKOCT,2023-10-24,1,2,437,437,No Horse,No Horse,,,2022-04-05,2022,1,B,F,,Y,,,KY,SUMMER FRONT,SUMMER FRONT,EXAGGERATED,EXAGGERATED,BLAME,BLAME,,,,0,,,1901-01-01,MULHOLLAND FARM AGENT,,,,NOT SOLD,,,,42000,,,,,T,0.0,,EXAGGERATED,SUMMER FRONT,BLAME,
,,2023,Y,23FTKOCT,2023-10-24,1,2,438,438,No Horse,No Horse,,,2022-04-11,2022,1,DKB,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,EXCESSIVE LADY,EXCESSIVE LADY,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,LISA & TIM TURNEY AGENT II,,,,NOT SOLD,,,,8500,,,,,T,0.0,,EXCESSIVE LADY,LIAM'S MAP,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-24,1,2,439,439,No Horse,No Horse,,,2022-02-21,2022,1,B,C,,Y,,,KY,MITOLE,MITOLE,EXES N OHS,EXES N OHS,STREET SENSE,STREET SENSE,,,,0,,,1901-01-01,BRIDIE HARRISON AGENT,,,,KELLY VON HEMEL,,,,45000,,,,,T,0.0,,EXES N OHS,MITOLE,STREET SENSE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,440,440,No Horse,No Horse,,,2022-03-24,2022,1,B,F,,Y,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,EXPOSURE,EXPOSURE,COLONEL JOHN,COLONEL JOHN,,,,0,,,1901-01-01,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,AUGUST DAWN FARM,,,,40000,,,,,T,0.0,,EXPOSURE,HONEST MISCHIEF,COLONEL JOHN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,441,441,No Horse,No Horse,,,2022-03-31,2022,1,DKB,F,,Y,,,NY,VINO ROSSO,VINO ROSSO,EXTRA IMPACT,EXTRA IMPACT,HONOUR AND GLORY,HONOUR AND GLORY,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT III,,,,LBB STABLES,,,,35000,,,,,T,0.0,,EXTRA IMPACT,VINO ROSSO,HONOUR AND GLORY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,442,442,No Horse,No Horse,,,2022-04-26,2022,1,DKB,F,,Y,,,KY,HONOR A. P.,HONOR A. P.,EXTRA SHARP,EXTRA SHARP,CHEROKEE RUN,CHEROKEE RUN,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLVI,,,,SHELLEY BROWN,,,,9000,,,,,T,0.0,,EXTRA SHARP,HONOR A. P.,CHEROKEE RUN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,443,443,No Horse,No Horse,,,2022-04-10,2022,1,CH,C,,Y,,,KY,COLLECTED,COLLECTED,EXTRAVAGANTLY,EXTRAVAGANTLY,LEA,LEA,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT XVLI,,,,S.R.O.A (K.O.I.D.),,,,14000,,,,,T,0.0,,EXTRAVAGANTLY,COLLECTED,LEA,
,,2023,Y,23FTKOCT,2023-10-24,1,2,444,444,No Horse,No Horse,,,2022-04-26,2022,1,CH,F,,Y,,,KY,GUN RUNNER,GUN RUNNER,EYE OF TAURUS,EYE OF TAURUS,ALDEBARAN,ALDEBARAN,,,,0,,,1901-01-01,GAINESWAY AGENT V,,,,LUGAMO RACING STABLE,,,,150000,,,,,T,0.0,,EYE OF TAURUS,GUN RUNNER,ALDEBARAN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,445,445,No Horse,No Horse,,,2022-02-10,2022,1,B,C,,Y,,,NY,INSTAGRAND,INSTAGRAND,E Z PASSER,E Z PASSER,SOUTHERN IMAGE,SOUTHERN IMAGE,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT I,,,,NOT SOLD,,,,49000,,,,,T,0.0,,E Z PASSER,INSTAGRAND,SOUTHERN IMAGE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,446,446,No Horse,No Horse,,,2022-04-13,2022,1,B,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,EZPZYLEMONSQUEEZY,EZPZYLEMONSQUEEZY,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,H R BLOODSTOCK,,,,67000,,,,,T,0.0,,EZPZYLEMONSQUEEZY,GLOBAL CAMPAIGN,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-24,1,2,447,447,No Horse,No Horse,,,2022-04-13,2022,1,DKB,F,,Y,,,KY,UNIFIED,UNIFIED,FACETHEFRONT,FACETHEFRONT,WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,GREENFIELD FARMS AGENT II,,,,CHRIS MELTON,,,,2000,,,,,T,0.0,,FACETHEFRONT,UNIFIED,WAR FRONT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,448,448,No Horse,No Horse,,,2022-03-09,2022,1,GRR,C,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,FACT OF LIFE,FACT OF LIFE,THE FACTOR,THE FACTOR,,,,0,,,1901-01-01,ST GEORGE SALES AGENT XXIII,,,,NOVOGRATZ RACING/ ERIN WISMER AGENT,,,,300000,,,,,T,0.0,,FACT OF LIFE,CITY OF LIGHT,THE FACTOR,
,,2023,Y,23FTKOCT,2023-10-24,1,2,449,449,No Horse,No Horse,,,2022-02-22,2022,1,GRR,C,,Y,,,KY,MASTERY,MASTERY,FACTOROFWON,FACTOROFWON,THE FACTOR,THE FACTOR,,,,0,,,1901-01-01,BETZ THOROUGHBREDS INC. AGENT,,,,GLENN PURYEAR,,,,28000,,,,,T,0.0,,FACTOROFWON,MASTERY,THE FACTOR,
,,2023,Y,23FTKOCT,2023-10-24,1,2,450,450,No Horse,No Horse,,,2022-04-16,2022,1,DKB,C,,Y,,,KY,CONNECT,CONNECT,FAIRWAY LUCK,FAIRWAY LUCK,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,CHUCK GIVENS,,,,NOT SOLD,,,,24000,,,,,T,0.0,,FAIRWAY LUCK,CONNECT,UNION RAGS,
,,2023,Y,23FTKOCT,2023-10-24,1,2,451,451,No Horse,No Horse,,,2022-04-12,2022,1,B,F,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,FAITHFUL PRAYER,FAITHFUL PRAYER,WITH DISTINCTION,WITH DISTINCTION,,,,0,,,1901-01-01,JOHNSON CROSS AGENT IV,,,,JOHN SERVIS AGENT,,,,50000,,,,,T,0.0,,FAITHFUL PRAYER,MAXIMUS MISCHIEF,WITH DISTINCTION,
,,2023,Y,23FTKOCT,2023-10-24,1,2,452,452,No Horse,No Horse,,,2022-01-24,2022,1,B,F,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,FASCINATE,FASCINATE,CURLIN,CURLIN,,,,0,,,1901-01-01,INDIAN CREEK AGENT,,,,OUT,,,,0,,,,,T,0.0,,FASCINATE,CITY OF LIGHT,CURLIN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,453,453,No Horse,No Horse,,,2022-03-02,2022,1,CH,C,,Y,,,KY,WEST COAST,WEST COAST,FASHION MODEL,FASHION MODEL,TIZNOW,TIZNOW,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT VII,,,,ARCADIO ESCAMILLA,,,,1500,,,,,T,0.0,,FASHION MODEL,WEST COAST,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-24,1,2,454,454,No Horse,No Horse,,,2022-02-19,2022,1,B,F,,Y,,,KY,JUSTIFY,JUSTIFY,FASHION ROYALTY (GB),FASHION ROYALTY (GB),WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,GAINESWAY AGENT IX,,,,BRADLEY THOROUGHBREDS AGT.,,,,290000,,,,,T,0.0,,FASHION ROYALTY (GB),JUSTIFY,WAR FRONT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,455,455,No Horse,No Horse,,,2022-01-27,2022,1,DKB,C,,Y,,,KY,GOOD MAGIC,GOOD MAGIC,FASHION TAP,FASHION TAP,TAPIT,TAPIT,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLI,,,,NOT SOLD,,,,200000,,,,,T,0.0,,FASHION TAP,GOOD MAGIC,TAPIT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,456,456,No Horse,No Horse,,,2022-04-11,2022,1,GRR,F,,Y,,,KY,BLAME,BLAME,FASTBRIDLED,FASTBRIDLED,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT IV,,,,GRACIE BLOODSTOCK,,,,23000,,,,,T,0.0,,FASTBRIDLED,BLAME,UNBRIDLED'S SONG,
,,2023,Y,23FTKOCT,2023-10-24,1,2,457,457,No Horse,No Horse,,,2022-02-08,2022,1,CH,F,,Y,,,KY,VEKOMA,VEKOMA,FAY NA NA,FAY NA NA,MAJESTIC WARRIOR,MAJESTIC WARRIOR,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,MUIR HUT STABLES LLC,,,,270000,,,,,T,0.0,,FAY NA NA,VEKOMA,MAJESTIC WARRIOR,
,,2023,Y,23FTKOCT,2023-10-24,1,2,458,458,No Horse,No Horse,,,2022-05-05,2022,1,DKB,C,,Y,,,IN,FLAMEAWAY,FLAMEAWAY,FERVENT,FERVENT,FIRST SAMURAI,FIRST SAMURAI,,,,0,,,1901-01-01,VINERY SALES AGENT LVII,,,,JAY MCKEE,,,,12000,,,,,T,0.0,,FERVENT,FLAMEAWAY,FIRST SAMURAI,
,,2023,Y,23FTKOCT,2023-10-24,1,2,459,459,No Horse,No Horse,,,2022-02-18,2022,1,CH,C,,Y,,,KY,DAREDEVIL,DAREDEVIL,FIANCEE,FIANCEE,WILL TAKE CHARGE,WILL TAKE CHARGE,,,,0,,,1901-01-01,BRIDIE HARRISON AGENT FOR PETER E. BLUM THOROUGHBREDS,,,,JOSE MIGUEL ALEMAN,,,,17000,,,,,T,0.0,,FIANCEE,DAREDEVIL,WILL TAKE CHARGE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,460,460,No Horse,No Horse,,,2022-04-28,2022,1,CH,C,,Y,,,KY,NYQUIST,NYQUIST,FIFTH AVENUE BALL,FIFTH AVENUE BALL,DEPUTY MINISTER,DEPUTY MINISTER,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,PEG INVESTMENTS,,,,45000,,,,,T,0.0,,FIFTH AVENUE BALL,NYQUIST,DEPUTY MINISTER,
,,2023,Y,23FTKOCT,2023-10-24,1,2,461,461,No Horse,No Horse,,,2022-05-07,2022,1,DKB,F,,Y,,,KY,CONSTITUTION,CONSTITUTION,FIFTY FOOT WOMAN,FIFTY FOOT WOMAN,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,TITO GUEVARA,,,,30000,,,,,T,0.0,,FIFTY FOOT WOMAN,CONSTITUTION,GIANT'S CAUSEWAY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,462,462,No Horse,No Horse,,,2022-03-18,2022,1,DKB,C,,Y,,,KY,STREET SENSE,STREET SENSE,FILM IDOL,FILM IDOL,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,CANDY MEADOWS SALES,,,,OUT,,,,0,,,,,T,0.0,,FILM IDOL,STREET SENSE,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-24,1,2,463,463,No Horse,No Horse,,,2022-05-04,2022,1,DKB,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,FINANCIAL RECOVERY,FINANCIAL RECOVERY,STREET CRY (IRE),STREET CRY (IRE),,,,0,,,1901-01-01,BROOKDALE SALES AGENT FOR MESINGW FARM LLC,,,,RICHARD PERKINS,,,,65000,,,,,T,0.0,,FINANCIAL RECOVERY,WAR OF WILL,STREET CRY (IRE),
,,2023,Y,23FTKOCT,2023-10-24,1,2,464,464,No Horse,No Horse,,,2022-03-01,2022,1,B,C,,Y,,,KY,COAL FRONT,COAL FRONT,FINE CUT,FINE CUT,POSSE,POSSE,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT IX,,,,MIAMI RACING,,,,8000,,,,,T,0.0,,FINE CUT,COAL FRONT,POSSE,
