SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2022,M,22KEEJAN,1,3,2022-01-12,982,982,Mexican Sugar,Mexican Sugar,,,2021-02-18,4,B    ,F,,Y,,,,Demarchelier (GB),Demarchelier (GB),Irish Connection,Irish Connection,,,,,,0,,,1901-01-01,"St George Sales, Agent XIII ",,,,Juan Piedra,,,,16000.0,,,,,T,2021,0.0,,Irish Connection,Demarchelier (GB),
2022,M,22KEEJAN,1,3,2022-01-12,983,983,Island Gale,Island Gale,,,2016-03-16,8,CH,M,,B,,,,Speightstown,Speightstown,Flores Island,Flores Island,,,,,,0,,Volatile,2021-04-26,"Baldwin Bloodstock, Agent VI ",,,,Lejes King,,,,21000.0,,,,,T,2016,0.0,pregnant,Flores Island,Speightstown,
2022,M,22KEEJAN,1,3,2022-01-12,984,984,Jakarta,Jakarta,,,2015-02-01,10,B,M,,BRP,,,,Bustin Stones,Bustin Stones,T J's Stormy Wit,T J's Stormy Wit,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent I ",,,,Out,,,,0.0,,,,,T,2015,0.0,,T J's Stormy Wit,Bustin Stones,
2022,M,22KEEJAN,1,3,2022-01-12,985,985,Joanie's Catch,Joanie's Catch,,,2007-02-22,17,CH,M,,B,,,,First Tour,First Tour,Caught Speeding,Caught Speeding,,,,,,0,,Honor A. P.,2021-03-04,"Taylor Made Sales Agency, Agent LXVI ",,,,Cary Bloodstock for No Parole,,,,9500.0,,,,,T,2007,0.0,pregnant,Caught Speeding,First Tour,
2022,M,22KEEJAN,1,3,2022-01-12,986,986,Stormy Gal,Stormy Gal,,,2021-05-06,3,CH   ,F,,Y,,,,Get Stormy,Get Stormy,Junkinthetrunk,Junkinthetrunk,,,,,,0,,,1901-01-01,Penn Sales ,,,,Machmer Hall,,,,28000.0,,,,,T,2021,0.0,,Junkinthetrunk,Get Stormy,
2022,M,22KEEJAN,1,3,2022-01-12,987,987,Karaoke Queen,Karaoke Queen,,,2013-03-10,11,B,M,,B,,,,Flatter,Flatter,Splendid Sound,Splendid Sound,,,,,,0,,Connect,2021-04-03,"Nicky Drion Thoroughbreds, Agent I ",,,,James Wyenandt,,,,82000.0,,,,,T,2013,0.0,pregnant,Splendid Sound,Flatter,
2022,M,22KEEJAN,1,3,2022-01-12,988,988,Kentuckyterminator,Kentuckyterminator,,,2021-05-07,3,CH,F,,Y,,,,Speightster,Speightster,Katy's Revenge,Katy's Revenge,,,,,,0,,,1901-01-01,"Castle Park Farm LLC (Noel Murphy), Agent V ",,,,Barry Lamb,,,,22000.0,,,,,T,2021,0.0,,Katy's Revenge,Speightster,
2022,M,22KEEJAN,1,3,2022-01-12,989,989,Keep It Classic,Keep It Classic,,,2019-03-28,5,B,F,,BP,,,,Kitten's Joy,Kitten's Joy,Forever Popular,Forever Popular,,,,,,0,,,1901-01-01,"Denali Stud, Agent IV ",,,,River Oak Farm,,,,16000.0,,,,,T,2019,0.0,,Forever Popular,Kitten's Joy,
2022,M,22KEEJAN,1,3,2022-01-12,990,990,Kentucky Blueblood,Kentucky Blueblood,,,2015-02-13,10,CH,M,,B,,,,Awesome Again,Awesome Again,All Due Respect,All Due Respect,,,,,,0,,Midnight Storm,2021-03-22,"Taylor Made Sales Agency, Agent II ",,,,Peace of Heaven Thoroughbreds,,,,12000.0,,,,,T,2015,0.0,pregnant,All Due Respect,Awesome Again,
2022,M,22KEEJAN,1,3,2022-01-12,991,991,Uffda,Uffda,,,2021-04-08,3,GR/RO,F,,Y,,,,Jack Milton,Jack Milton,Kissing Booth,Kissing Booth,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Eric M. Kruljac,,,,4000.0,,,,,T,2021,0.0,,Kissing Booth,Jack Milton,
2022,M,22KEEJAN,1,3,2022-01-12,992,992,K's Bar Bee,K's Bar Bee,,,2011-05-03,13,CH,M,,B,,,,Pride of Burkaan,Pride of Burkaan,My Twilight Dancer,My Twilight Dancer,,,,,,0,,Liam's Map,2021-03-06,"Taylor Made Sales Agency, Agent IX ",,,,Woodtick Farm,,,,1200.0,,,,,T,2011,0.0,aborted single foal,My Twilight Dancer,Pride of Burkaan,
2022,M,22KEEJAN,1,3,2022-01-12,993,993,Rossington,Rossington,,,2021-04-10,3,B    ,C,,Y,,,,Klimt,Klimt,La Casadora,La Casadora,,,,,,0,,,1901-01-01,"Denali Stud, Agent XIV ",,,,Edy Gonzalez,,,,5000.0,,,,,T,2021,0.0,,La Casadora,Klimt,
2022,M,22KEEJAN,1,3,2022-01-12,994,994,Lady Carrington,Lady Carrington,,,2013-03-21,11,CH,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Dynasty,Dynasty,,,,,,0,,Thousand Words,2021-04-19,"Baldwin Bloodstock, Agent II ",,,,"R.N.A. (22,000)",,,,22000.0,,,,,T,2013,0.0,pregnant,Dynasty,Lemon Drop Kid,
2022,M,22KEEJAN,1,3,2022-01-12,995,995,Lady Palace,Lady Palace,,,2017-01-27,8,B,M,,BRP,,,,Palace Malice,Palace Malice,Hi Lili,Hi Lili,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent VI ",,,,Out,,,,0.0,,,,,T,2017,0.0,,Hi Lili,Palace Malice,
2022,M,22KEEJAN,1,3,2022-01-12,996,996,La Souveraine (GER),La Souveraine (GER),,,2016-03-14,8,CH,M,,B,,,,Quinzieme Monarque,Quinzieme Monarque,L'Etoile Bleue (GER),L'Etoile Bleue (GER),,,,,,0,,Midshipman,2021-05-28,"Taylor Made Sales Agency, Agent XLII ",,,,Rebecca Gullett,,,,4500.0,,,,,T,2016,0.0,pregnant,L'Etoile Bleue (GER),Quinzieme Monarque,
2022,M,22KEEJAN,1,3,2022-01-12,997,997,Legatee,Legatee,,,2021-05-04,3,CH,C,,Y,,,,Speightster,Speightster,La Souveraine (GER),La Souveraine (GER),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLII ",,,,Big Oak Farms,,,,1500.0,,,,,T,2021,0.0,,La Souveraine (GER),Speightster,
2022,M,22KEEJAN,1,3,2022-01-12,998,998,Laverns Lass,Laverns Lass,,,2016-03-23,8,B,M,,B,,,,Shackleford,Shackleford,Munhall Miss,Munhall Miss,,,,,,0,,American Freedom,2021-04-23,"Buckland Sales (Zach Madden), Agent VIII ",,,,Mark Moran / Bit O' Blarney Farm,,,,4500.0,,,,,T,2016,0.0,pregnant,Munhall Miss,Shackleford,
2022,M,22KEEJAN,1,3,2022-01-12,999,999,Miss Centralbanker,Miss Centralbanker,,,2021-03-25,3,DB/BR,F,,Y,,,,Central Banker,Central Banker,Le Mi Geaux,Le Mi Geaux,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,"R.N.A. (6,500)",,,,6500.0,,,,,T,2021,0.0,,Le Mi Geaux,Central Banker,
2022,M,22KEEJAN,1,3,2022-01-12,1000,1000,Lemon Meringue,Lemon Meringue,,,2021-02-10,4,B    ,C,,Y,,,,Temple City,Temple City,Lemon Gal,Lemon Gal,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent LVI ",,,,David L. Cobb,,,,6000.0,,,,,T,2021,0.0,,Lemon Gal,Temple City,
2022,M,22KEEJAN,1,3,2022-01-12,1001,1001,Custodian,Custodian,,,2021-03-02,3,B,C,,Y,,,,Preservationist,Preservationist,Let's Be Creative,Let's Be Creative,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XX ",,,,Machmer Hall & Tollgate Farm,,,,40000.0,,,,,T,2021,0.0,,Let's Be Creative,Preservationist,
2022,M,22KEEJAN,1,3,2022-01-12,1002,1002,Let's Go Now,Let's Go Now,,,2016-03-09,8,B,M,,BRP,,,,Tiznow,Tiznow,In the Rough,In the Rough,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXIX ",,,,CJ Thoroughbreds,,,,10000.0,,,,,T,2016,0.0,,In the Rough,Tiznow,
2022,M,22KEEJAN,1,3,2022-01-12,1003,1003,Counting Clouds,Counting Clouds,,,2021-04-19,3,DB/BR,C,,Y,,,,Cloud Computing,Cloud Computing,Lilly Potter,Lilly Potter,,,,,,0,,,1901-01-01,"Denali Stud, Agent IX ",,,,Crystal Lanum / Samantha Kamen / Judy White,,,,2500.0,,,,,T,2021,0.0,,Lilly Potter,Cloud Computing,
2022,M,22KEEJAN,1,3,2022-01-12,1004,1004,Lipstick,Lipstick,,,2014-04-24,10,DB/BR,M,,B,,,,Ghostzapper,Ghostzapper,House of Fortune,House of Fortune,,,,,,0,,Instagrand,2021-04-11,"Denali Stud, Agent XI ",,,,Out,,,,0.0,,,,,T,2014,0.0,pregnant,House of Fortune,Ghostzapper,
2022,M,22KEEJAN,1,3,2022-01-12,1005,1005,Little Dutch Girl,Little Dutch Girl,,,2018-02-14,7,DB/BR,F,,BP,,,,Data Link,Data Link,Watling,Watling,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,R.C. Cline Thoroughbreds,,,,4500.0,,,,,T,2018,0.0,,Watling,Data Link,
2022,M,22KEEJAN,1,3,2022-01-12,1006,1006,Logic N Reason,Logic N Reason,,,2017-01-14,8,B,M,,BP,,,,Declaration of War,Declaration of War,Oh Mrs. G,Oh Mrs. G,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Baalbek Corp.,,,,52000.0,,,,,T,2017,0.0,,Oh Mrs. G,Declaration of War,
2022,M,22KEEJAN,1,3,2022-01-12,1007,1007,Lost Reward,Lost Reward,,,2013-05-09,11,B,M,,B,,,,Warrior's Reward,Warrior's Reward,Lost Love,Lost Love,,,,,,0,,Alliance,2021-05-30,"Ballysax Bloodstock, Agent X ",,,,Vernon Obermeier,,,,4000.0,,,,,T,2013,0.0,pregnant,Lost Love,Warrior's Reward,
2022,M,22KEEJAN,1,3,2022-01-12,1008,1008,Hipatia,Hipatia,,,2021-03-10,3,DB/BR,F,,Y,,,,Outwork,Outwork,Lotto Ticket,Lotto Ticket,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXXVII ",,,,Arga Racing Stable,,,,13000.0,,,,,T,2021,0.0,,Lotto Ticket,Outwork,
2022,M,22KEEJAN,1,3,2022-01-12,1009,1009,Low Society,Low Society,,,2021-02-19,3,DB/BR,F,,Y,,,,World of Trouble,World of Trouble,Love and Respect,Love and Respect,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Michael Dubb,,,,30000.0,,,,,T,2021,0.0,,Love and Respect,World of Trouble,
2022,M,22KEEJAN,1,3,2022-01-12,1010,1010,Lovely Chacha (FR),Lovely Chacha (FR),,,2019-04-20,5,B,F,,BRP,,,,Siyouni (FR),Siyouni (FR),My Rosie (IRE),My Rosie (IRE),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLV ",,,,"Abdullah Almaddah / Kris Stuebs, Agent",,,,40000.0,,,,,T,2019,0.0,,My Rosie (IRE),Siyouni (FR),
2022,M,22KEEJAN,1,3,2022-01-12,1011,1011,Love You Goodbye,Love You Goodbye,,,2016-03-16,8,B,M,,BP,,,,Magna Graduate,Magna Graduate,Love Or Money,Love Or Money,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent IV ",,,,"R.N.A. (19,000)",,,,19000.0,,,,,T,2016,0.0,,Love Or Money,Magna Graduate,
2022,M,22KEEJAN,1,3,2022-01-12,1012,1012,Lucknow,Lucknow,,,2011-04-10,13,DB/BR,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Sahara Gold,Sahara Gold,,,,,,0,,Frosted,2021-05-20,Godolphin ,,,,"Sunnyside Stock Farm, LLC, Agent",,,,35000.0,,,,,T,2011,0.0,pregnant,Sahara Gold,Medaglia d'Oro,
2022,M,22KEEJAN,1,3,2022-01-12,1013,1013,Lustica,Lustica,,,2017-05-19,7,DB/BR,M,,B,,,,Street Sense,Street Sense,Abtasaamah,Abtasaamah,,,,,,0,,Astern (AUS),2021-02-27,Godolphin ,,,,MBR LLC,,,,50000.0,,,,,T,2017,0.0,pregnant,Abtasaamah,Street Sense,
2022,M,22KEEJAN,1,3,2022-01-12,1014,1014,Magical Band,Magical Band,,,2009-02-03,16,DB/BR,M,,B,,,,Dixie Union,Dixie Union,Tricky Indy,Tricky Indy,,,,,,0,,Midnight Lute,2021-03-07,"Taylor Made Sales Agency, Agent XIX ",,,,Out,,,,0.0,,,,,T,2009,0.0,pregnant,Tricky Indy,Dixie Union,
2022,M,22KEEJAN,1,3,2022-01-12,1015,1015,Magic River,Magic River,,,2016-03-19,8,B,M,,B,,,,Violence,Violence,Bright Magic,Bright Magic,,,,,,0,,Midshipman,2021-05-29,"Nursery Place, Agent ",,,,Dan Kjorsvik,,,,19000.0,,,,,T,2016,0.0,pregnant,Bright Magic,Violence,
2022,M,22KEEJAN,1,3,2022-01-12,1016,1016,Malice River,Malice River,,,2021-05-06,3,CH,F,,Y,,,,Palace Malice,Palace Malice,Magic River,Magic River,,,,,,0,,,1901-01-01,"Nursery Place, Agent ",,,,Ethan-Oaks Farm,,,,5000.0,,,,,T,2021,0.0,,Magic River,Palace Malice,
2022,M,22KEEJAN,1,3,2022-01-12,1017,1017,Magnetism,Magnetism,,,2018-04-18,6,DB/BR,M,,B,,,,Street Boss,Street Boss,Kahraba,Kahraba,,,,,,0,,Enticed,2021-04-14,Godolphin ,,,,Jodie Mudd,,,,30000.0,,,,,T,2018,0.0,pregnant,Kahraba,Street Boss,
2022,M,22KEEJAN,1,3,2022-01-12,1018,1018,Make Her Day,Make Her Day,,,2018-02-01,7,CH,F,,BP,,,,Carpe Diem,Carpe Diem,Lavish Outlook,Lavish Outlook,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XII ",,,,Jay Goodwin,,,,16000.0,,,,,T,2018,0.0,,Lavish Outlook,Carpe Diem,
2022,M,22KEEJAN,1,3,2022-01-12,1019,1019,Lady Lyla,Lady Lyla,,,2021-02-21,3,CH,F,,Y,,,,Get Stormy,Get Stormy,Makes Perfectsense,Makes Perfectsense,,,,,,0,,,1901-01-01,"Pope McLean (Crestwood Farm), Agent VI ",,,,Manuel Paredez,,,,3500.0,,,,,T,2021,0.0,,Makes Perfectsense,Get Stormy,
2022,M,22KEEJAN,1,3,2022-01-12,1020,1020,Malibu Yankee,Malibu Yankee,,,2009-01-29,16,DB/BR,M,,B,,,,Malibu Moon,Malibu Moon,Winbrandlex,Winbrandlex,,,,,,0,,Shancelot,2021-05-08,"Buck Pond Farm (Douglas S. Arnold), Agent III ",,,,Omar Aldabbagh,,,,18000.0,,,,,T,2009,0.0,pregnant,Winbrandlex,Malibu Moon,
2022,M,22KEEJAN,1,3,2022-01-12,1021,1021,Now N Later Gator,Now N Later Gator,,,2021-02-05,4,CH,C,,Y,,,,Jimmy Creed,Jimmy Creed,Mama Mary,Mama Mary,,,,,,0,,,1901-01-01,"Wynnstay Sales, Agent III ",,,,"Hidden Brook, Agent",,,,35000.0,,,,,T,2021,0.0,,Mama Mary,Jimmy Creed,
2022,M,22KEEJAN,1,3,2022-01-12,1022,1022,Marina View,Marina View,,,2016-01-11,9,B,M,,B,,,,Into Mischief,Into Mischief,Onebadkitty,Onebadkitty,,,,,,0,,Gift Box,2021-03-31,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,Tee-N-Jay Farm,,,,11000.0,,,,,T,2016,0.0,pregnant,Onebadkitty,Into Mischief,
2022,M,22KEEJAN,1,3,2022-01-12,1023,1023,Marloes Sands (IRE),Marloes Sands (IRE),,,2018-02-15,7,CH,F,,BP,,,,Footstepsinthesand (GB),Footstepsinthesand (GB),Barnet (GB),Barnet (GB),,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent III ",,,,"Sir Frederick Stables, LLC",,,,1000.0,,,,,T,2018,0.0,,Barnet (GB),Footstepsinthesand (GB),
2022,M,22KEEJAN,1,3,2022-01-12,1024,1024,Vivid Artiste,Vivid Artiste,,,2021-03-09,3,B    ,F,,Y,,,,Munnings,Munnings,Melodrama,Melodrama,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Bridie Harrison,,,,40000.0,,,,,T,2021,0.0,,Melodrama,Munnings,
2022,M,22KEEJAN,1,3,2022-01-12,1025,1025,Midnight Hook,Midnight Hook,,,2013-02-22,11,DB/BR,M,,B,,,,Midnight Lute,Midnight Lute,Under Serviced,Under Serviced,,,,,,0,,Cloud Computing,2021-04-05,"Buckland Sales (Zach Madden), Agent XVI ",,,,Dave McShane,,,,6500.0,,,,,T,2013,0.0,pregnant,Under Serviced,Midnight Lute,
2022,M,22KEEJAN,1,3,2022-01-12,1026,1026,Miss Beatrice,Miss Beatrice,,,2018-01-19,7,GR/RO,F,,BRP,,,,Liam's Map,Liam's Map,Deceit,Deceit,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LVIII ",,,,St. Simon Place LLC,,,,31000.0,,,,,T,2018,0.0,,Deceit,Liam's Map,
2022,M,22KEEJAN,1,3,2022-01-12,1027,1027,Miss Guided,Miss Guided,,,2016-03-03,8,DB/BR,M,,B,,,,Speightstown,Speightstown,Miss Behaviour,Miss Behaviour,,,,,,0,,Lord Nelson,2021-06-01,"St George Sales, Agent V ",,,,C & A Corp.,,,,13000.0,,,,,T,2016,0.0,pregnant,Miss Behaviour,Speightstown,
2022,M,22KEEJAN,1,3,2022-01-12,1028,1028,Ukraine Strong,Ukraine Strong,,,2021-02-17,4,B,C,,Y,,,,Mastery,Mastery,Miss Impatient,Miss Impatient,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent L ",,,,David L. Cobb,,,,20000.0,,,,,T,2021,0.0,,Miss Impatient,Mastery,
2022,M,22KEEJAN,1,3,2022-01-12,1029,1029,Miss Maximus,Miss Maximus,,,2021-04-03,3,B,F,,Y,,,,Maximus Mischief,Maximus Mischief,Miss Malibu Style,Miss Malibu Style,,,,,,0,,,1901-01-01,"Wynnstay Sales, Agent I ",,,,Jeff Amorello,,,,65000.0,,,,,T,2021,0.0,,Miss Malibu Style,Maximus Mischief,
2022,M,22KEEJAN,1,3,2022-01-12,1030,1030,Getting in Tune,Getting in Tune,,,2021-02-26,3,DB/BR,F,,Y,,,,Astern (AUS),Astern (AUS),Miss Suwanee,Miss Suwanee,,,,,,0,,,1901-01-01,"St George Sales, Agent XX ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Miss Suwanee,Astern (AUS),
2022,M,22KEEJAN,1,3,2022-01-12,1031,1031,Sultan Storm,Sultan Storm,,,2021-02-06,4,DB/BR,C,,Y,,,,Midnight Storm,Midnight Storm,Mis Vizcaya,Mis Vizcaya,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LIII ",,,,Edy Gonzalez,,,,7000.0,,,,,T,2021,0.0,,Mis Vizcaya,Midnight Storm,
2022,M,22KEEJAN,1,3,2022-01-12,1032,1032,Ridicule,Ridicule,,,2020-03-04,4,CH,F,,BP,,,,Street Boss,Street Boss,Mockery,Mockery,,,,,,0,,,1901-01-01,Godolphin ,,,,John Funkhouser,,,,5000.0,,,,,T,2020,0.0,,Mockery,Street Boss,
2022,M,22KEEJAN,1,3,2022-01-12,1033,1033,Modulation,Modulation,,,2018-05-18,6,B,M,,B,,,,Bodemeister,Bodemeister,Echo Warrior,Echo Warrior,,,,,,0,,Collected,2021-03-10,"Taylor Made Sales Agency, Agent LXVI ",,,,Regan Wright,,,,5500.0,,,,,T,2018,0.0,pregnant,Echo Warrior,Bodemeister,
2022,M,22KEEJAN,1,3,2022-01-12,1034,1034,Montpelier,Montpelier,,,2018-04-18,6,DB/BR,M,,B,,,,More Than Ready,More Than Ready,Regent's House,Regent's House,,,,,,0,,Astern (AUS),2021-05-03,Godolphin ,,,,"Willow Tree Farm, Inc.",,,,37000.0,,,,,T,2018,0.0,pregnant,Regent's House,More Than Ready,
2022,M,22KEEJAN,1,3,2022-01-12,1035,1035,Morethanawarning,Morethanawarning,,,2011-04-02,13,DB/BR,M,,B,,,,More Than Ready,More Than Ready,Catch a Warning,Catch a Warning,,,,,,0,,Get Stormy,2021-05-23,"Pope McLean (Crestwood Farm), Agent III ",,,,Cem Sevim,,,,10000.0,,,,,T,2011,0.0,pregnant,Catch a Warning,More Than Ready,
2022,M,22KEEJAN,1,3,2022-01-12,1036,1036,Morning Belle,Morning Belle,,,2015-04-10,9,B,M,,B,,,,Morning Line,Morning Line,Hot Spell,Hot Spell,,,,,,0,,Instagrand,2021-03-15,"Denali Stud, Agent VIII ",,,,Out,,,,0.0,,,,,T,2015,0.0,pregnant,Hot Spell,Morning Line,
2022,M,22KEEJAN,1,3,2022-01-12,1037,1037,Alameen,Alameen,,,2021-02-15,4,B    ,C,,Y,,,,Enticed,Enticed,Morning Gallop,Morning Gallop,,,,,,0,,,1901-01-01,"Denali Stud, Agent for Edition Farm ",,,,"Ahmad Alabdullatif, Agent",,,,25000.0,,,,,T,2021,0.0,,Morning Gallop,Enticed,
2022,M,22KEEJAN,1,3,2022-01-12,1038,1038,Morning Pleasure,Morning Pleasure,,,2016-02-13,9,B,M,,BP,,,,Munnings,Munnings,Lamington,Lamington,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Matias Villamil,,,,5000.0,,,,,T,2016,0.0,,Lamington,Munnings,
2022,M,22KEEJAN,1,3,2022-01-12,1039,1039,Cundi,Cundi,,,2021-05-08,3,B,F,,Y,,,,Get Stormy,Get Stormy,Mostbeautifulstorm,Mostbeautifulstorm,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent for the Estate of J. David Richardson",,,,Sugarland LLC Equine Etiquette,,,,3000.0,,,,,T,2021,0.0,,Mostbeautifulstorm,Get Stormy,
2022,M,22KEEJAN,1,3,2022-01-12,1040,1040,Seles,Seles,,,2021-05-25,3,CH,F,,Y,,,,Good Samaritan,Good Samaritan,Motivated Sreva,Motivated Sreva,,,,,,0,,,1901-01-01,"Denali Stud, Agent XIV ",,,,Shane Siers,,,,5500.0,,,,,T,2021,0.0,,Motivated Sreva,Good Samaritan,
2022,M,22KEEJAN,1,3,2022-01-12,1041,1041,Wand Work,Wand Work,,,2020-02-06,5,B,F,,BP,,,,Uncle Mo,Uncle Mo,Mrs. Norris,Mrs. Norris,,,,,,0,,,1901-01-01,Godolphin ,,,,Douglas Arnold,,,,3500.0,,,,,T,2020,0.0,,Mrs. Norris,Uncle Mo,
2022,M,22KEEJAN,1,3,2022-01-12,1042,1042,Ms Gretchs Destiny,Ms Gretchs Destiny,,,2010-05-06,14,CH,M,,B,,,,Dance to Destiny,Dance to Destiny,G T' S Miss Gretch,G T' S Miss Gretch,,,,,,0,,Honest Mischief,2021-04-11,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2010,0.0,pregnant,G T' S Miss Gretch,Dance to Destiny,
2022,M,22KEEJAN,1,3,2022-01-12,1043,1043,Boss Tweed,Boss Tweed,,,2021-03-19,3,B,C,,Y,,,,Laoban,Laoban,Ms Gretchs Destiny,Ms Gretchs Destiny,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Ms Gretchs Destiny,Laoban,
2022,M,22KEEJAN,1,3,2022-01-12,1044,1044,Mumtaazah,Mumtaazah,,,2011-02-25,13,CH,M,,B,,,,Tapit,Tapit,Coral Necklace,Coral Necklace,,,,,,0,,Tamarkuz,2021-02-13,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2011,0.0,pregnant,Coral Necklace,Tapit,
2022,M,22KEEJAN,1,3,2022-01-12,1045,1045,She Good Samaritan,She Good Samaritan,,,2021-04-23,3,DB/BR,F,,Y,,,,Good Samaritan,Good Samaritan,My Daughter's Song,My Daughter's Song,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XVIII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,My Daughter's Song,Good Samaritan,
2022,M,22KEEJAN,1,3,2022-01-12,1046,1046,Guatape,Guatape,,,2021-02-19,3,DB/BR,C,,Y,,,,Tamarkuz,Tamarkuz,Nabedhah,Nabedhah,,,,,,0,,,1901-01-01,"Penn Sales, Agent for David Lickhalter ",,,,"R.N.A. (6,500)",,,,6500.0,,,,,T,2021,0.0,,Nabedhah,Tamarkuz,
2022,M,22KEEJAN,1,3,2022-01-12,1047,1047,Networker,Networker,,,2017-04-25,7,B,M,,B,,,,Pioneerof the Nile,Pioneerof the Nile,Channel,Channel,,,,,,0,,Astern (AUS),2021-03-01,Godolphin ,,,,Out,,,,0.0,,,,,T,2017,0.0,pregnant,Channel,Pioneerof the Nile,
2022,M,22KEEJAN,1,3,2022-01-12,1048,1048,American Wind,American Wind,,,2021-04-11,3,B    ,C,,Y,,,,American Freedom,American Freedom,Never Say Can't,Never Say Can't,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XX ",,,,Ronaldo Rodas,,,,4500.0,,,,,T,2021,0.0,,Never Say Can't,American Freedom,
2022,M,22KEEJAN,1,3,2022-01-12,1049,1049,Never Toomany Gems,Never Toomany Gems,,,2014-03-11,10,GR/RO,M,,B,,,,Gemologist,Gemologist,Wishful Legacy,Wishful Legacy,,,,,,0,,Good Samaritan,2021-06-17,"Denali Stud, Agent XVII ",,,,David Kramer,,,,6500.0,,,,,T,2014,0.0,pregnant,Wishful Legacy,Gemologist,
2022,M,22KEEJAN,1,3,2022-01-12,1050,1050,Wauhatchie,Wauhatchie,,,2021-05-08,3,GR/RO,C,,Y,,,,Anchor Down,Anchor Down,Never Toomany Gems,Never Toomany Gems,,,,,,0,,,1901-01-01,"Denali Stud, Agent XVII ",,,,Edy Gonzalez,,,,5000.0,,,,,T,2021,0.0,,Never Toomany Gems,Anchor Down,
2022,M,22KEEJAN,1,3,2022-01-12,1051,1051,Nitta Yuma,Nitta Yuma,,,2014-05-03,10,B,M,,B,,,,Quality Road,Quality Road,Launch Site,Launch Site,,,,,,0,,Gormley,2021-04-14,"Hunter Valley Farm, Agent ",,,,Bruce Murphy,,,,9500.0,,,,,T,2014,0.0,pregnant,Launch Site,Quality Road,
2022,M,22KEEJAN,1,3,2022-01-12,1052,1052,Yuma's Shadow,Yuma's Shadow,,,2021-03-24,3,B    ,F,,Y,,,,Outwork,Outwork,Nitta Yuma,Nitta Yuma,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Roger Heitzmann,,,,11000.0,,,,,T,2021,0.0,,Nitta Yuma,Outwork,
2022,M,22KEEJAN,1,3,2022-01-12,1053,1053,Princess Amahle,Princess Amahle,,,2021-01-28,4,B,F,,Y,,,,Klimt,Klimt,Nuestra Union,Nuestra Union,,,,,,0,,,1901-01-01,"Nicky Drion Thoroughbreds, Agent IV ",,,,"R.N.A. (3,000)",,,,3000.0,,,,,T,2021,0.0,,Nuestra Union,Klimt,
2022,M,22KEEJAN,1,3,2022-01-12,1054,1054,Majestic Tap,Majestic Tap,,,2020-03-22,4,GR/RO,F,,BRP,,,,Tapit,Tapit,Our Majesty,Our Majesty,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXII ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Our Majesty,Tapit,
